predicate,count
http://www.wikidata.org/prop/statement/value/P5899,5
http://www.wikidata.org/prop/statement/value/P6697,5
http://www.wikidata.org/prop/statement/value/P6707,5
http://www.wikidata.org/prop/statement/value/P7887,5
http://www.wikidata.org/prop/statement/value/P9998,5
http://www.wikidata.org/prop/statement/value-normalized/P1101,5
http://www.wikidata.org/prop/statement/value-normalized/P2406,5
http://www.wikidata.org/prop/statement/value-normalized/P3629,5
http://www.wikidata.org/prop/statement/value-normalized/P4980,5
http://www.wikidata.org/prop/statement/value-normalized/P5448,5
http://www.wikidata.org/prop/statement/value-normalized/P5520,5
http://www.wikidata.org/prop/statement/value-normalized/P5679,5
http://www.wikidata.org/prop/statement/value-normalized/P5899,5
http://www.wikidata.org/prop/statement/value-normalized/P6707,5
http://www.wikidata.org/prop/statement/value-normalized/P7792,5
http://www.wikidata.org/prop/statement/value-normalized/P9998,5
http://www.wikidata.org/prop/statement/value-normalized/P10322,5
http://www.wikidata.org/prop/statement/value-normalized/P10438,5
http://www.wikidata.org/prop/statement/P875,5
http://www.wikidata.org/prop/statement/P1194,5
http://www.wikidata.org/prop/statement/P1956,5
http://www.wikidata.org/prop/statement/P2136,5
http://www.wikidata.org/prop/statement/P2185,5
http://www.wikidata.org/prop/statement/P2306,5
http://www.wikidata.org/prop/statement/P2406,5
http://www.wikidata.org/prop/statement/P2443,5
http://www.wikidata.org/prop/statement/P3146,5
http://www.wikidata.org/prop/statement/P3294,5
http://www.wikidata.org/prop/statement/P3399,5
http://www.wikidata.org/prop/statement/P3969,5
http://www.wikidata.org/prop/statement/P4241,5
http://www.wikidata.org/prop/statement/P4555,5
http://www.wikidata.org/prop/statement/P4882,5
http://www.wikidata.org/prop/statement/P4899,5
http://www.wikidata.org/prop/statement/P5188,5
http://www.wikidata.org/prop/statement/P5434,5
http://www.wikidata.org/prop/statement/P5438,5
http://www.wikidata.org/prop/statement/P5589,5
http://www.wikidata.org/prop/statement/P5620,5
http://www.wikidata.org/prop/statement/P5710,5
http://www.wikidata.org/prop/statement/P5756,5
http://www.wikidata.org/prop/statement/P5772,5
http://www.wikidata.org/prop/statement/P5809,5
http://www.wikidata.org/prop/statement/P5877,5
http://www.wikidata.org/prop/statement/P5899,5
http://www.wikidata.org/prop/statement/P6035,5
http://www.wikidata.org/prop/statement/P6090,5
http://www.wikidata.org/prop/statement/P6111,5
http://www.wikidata.org/prop/statement/P6657,5
http://www.wikidata.org/prop/statement/P6697,5
http://www.wikidata.org/prop/statement/P6707,5
http://www.wikidata.org/prop/statement/P6754,5
http://www.wikidata.org/prop/statement/P6768,5
http://www.wikidata.org/prop/statement/P6938,5
http://www.wikidata.org/prop/statement/P6946,5
http://www.wikidata.org/prop/statement/P6948,5
http://www.wikidata.org/prop/statement/P7020,5
http://www.wikidata.org/prop/statement/P7141,5
http://www.wikidata.org/prop/statement/P7183,5
http://www.wikidata.org/prop/statement/P7258,5
http://www.wikidata.org/prop/statement/P7310,5
http://www.wikidata.org/prop/statement/P7447,5
http://www.wikidata.org/prop/statement/P7513,5
http://www.wikidata.org/prop/statement/P7565,5
http://www.wikidata.org/prop/statement/P7684,5
http://www.wikidata.org/prop/statement/P7762,5
http://www.wikidata.org/prop/statement/P7765,5
http://www.wikidata.org/prop/statement/P7806,5
http://www.wikidata.org/prop/statement/P7821,5
http://www.wikidata.org/prop/statement/P7887,5
http://www.wikidata.org/prop/statement/P8056,5
http://www.wikidata.org/prop/statement/P8075,5
http://www.wikidata.org/prop/statement/P8198,5
http://www.wikidata.org/prop/statement/P8257,5
http://www.wikidata.org/prop/statement/P8481,5
http://www.wikidata.org/prop/statement/P8485,5
http://www.wikidata.org/prop/statement/P8549,5
http://www.wikidata.org/prop/statement/P8700,5
http://www.wikidata.org/prop/statement/P8835,5
http://www.wikidata.org/prop/statement/P8857,5
http://www.wikidata.org/prop/statement/P9019,5
http://www.wikidata.org/prop/statement/P9063,5
http://www.wikidata.org/prop/statement/P9156,5
http://www.wikidata.org/prop/statement/P9209,5
http://www.wikidata.org/prop/statement/P9253,5
http://www.wikidata.org/prop/statement/P9334,5
http://www.wikidata.org/prop/statement/P9355,5
http://www.wikidata.org/prop/statement/P9356,5
http://www.wikidata.org/prop/statement/P9362,5
http://www.wikidata.org/prop/statement/P9375,5
http://www.wikidata.org/prop/statement/P9412,5
http://www.wikidata.org/prop/statement/P11644,5
http://www.wikidata.org/prop/statement/P11648,5
http://www.wikidata.org/prop/statement/P11649,5
http://www.wikidata.org/prop/statement/P11687,5
http://www.wikidata.org/prop/statement/P11713,5
http://www.wikidata.org/prop/statement/P11735,5
http://www.wikidata.org/prop/statement/P11746,5
http://www.wikidata.org/prop/statement/P11749,5
http://www.wikidata.org/prop/statement/P11857,5
http://www.wikidata.org/prop/statement/P11920,5
http://www.wikidata.org/prop/statement/P11926,5
http://www.wikidata.org/prop/statement/P11974,5
http://www.wikidata.org/prop/statement/P11979,5
http://www.wikidata.org/prop/statement/P11993,5
http://www.wikidata.org/prop/statement/P12029,5
http://www.wikidata.org/prop/statement/P12037,5
http://www.wikidata.org/prop/statement/P12045,5
http://www.wikidata.org/prop/statement/P12048,5
http://www.wikidata.org/prop/qualifier/value/P606,5
http://www.wikidata.org/prop/qualifier/value/P619,5
http://www.wikidata.org/prop/qualifier/value/P1096,5
http://www.wikidata.org/prop/qualifier/value/P1661,5
http://www.wikidata.org/prop/qualifier/value/P1833,5
http://www.wikidata.org/prop/qualifier/value/P2045,5
http://www.wikidata.org/prop/qualifier/value/P2442,5
http://www.wikidata.org/prop/qualifier/value/P2834,5
http://www.wikidata.org/prop/qualifier/value/P2929,5
http://www.wikidata.org/prop/qualifier/value/P3086,5
http://www.wikidata.org/prop/qualifier/value/P3362,5
http://www.wikidata.org/prop/qualifier/value/P5044,5
http://www.wikidata.org/prop/qualifier/value/P5474,5
http://www.wikidata.org/prop/qualifier/value/P5894,5
http://www.wikidata.org/prop/qualifier/value/P6789,5
http://www.wikidata.org/prop/qualifier/value/P6856,5
http://www.wikidata.org/prop/statement/P10548,5
http://www.wikidata.org/prop/statement/P10550,5
http://www.wikidata.org/prop/statement/P10558,5
http://www.wikidata.org/prop/statement/P10566,5
http://www.wikidata.org/prop/statement/P10596,5
http://www.wikidata.org/prop/statement/P10630,5
http://www.wikidata.org/prop/statement/P10724,5
http://www.wikidata.org/prop/statement/P10732,5
http://www.wikidata.org/prop/statement/P10735,5
http://www.wikidata.org/prop/statement/P10749,5
http://www.wikidata.org/prop/statement/P10824,5
http://www.wikidata.org/prop/statement/P10878,5
http://www.wikidata.org/prop/statement/P10924,5
http://www.wikidata.org/prop/statement/P10966,5
http://www.wikidata.org/prop/statement/P10975,5
http://www.wikidata.org/prop/statement/P10989,5
http://www.wikidata.org/prop/statement/P11024,5
http://www.wikidata.org/prop/statement/P11086,5
http://www.wikidata.org/prop/statement/P11113,5
http://www.wikidata.org/prop/statement/P11256,5
http://www.wikidata.org/prop/statement/P11285,5
http://www.wikidata.org/prop/statement/P11286,5
http://www.wikidata.org/prop/statement/P11287,5
http://www.wikidata.org/prop/statement/P11355,5
http://www.wikidata.org/prop/statement/P11370,5
http://www.wikidata.org/prop/statement/P11396,5
http://www.wikidata.org/prop/statement/P11399,5
http://www.wikidata.org/prop/statement/P11462,5
http://www.wikidata.org/prop/statement/P11469,5
http://www.wikidata.org/prop/statement/P11530,5
http://www.wikidata.org/prop/statement/P9512,5
http://www.wikidata.org/prop/statement/P9570,5
http://www.wikidata.org/prop/statement/P9576,5
http://www.wikidata.org/prop/statement/P9630,5
http://www.wikidata.org/prop/statement/P9674,5
http://www.wikidata.org/prop/statement/P9693,5
http://www.wikidata.org/prop/statement/P9785,5
http://www.wikidata.org/prop/statement/P9804,5
http://www.wikidata.org/prop/statement/P9998,5
http://www.wikidata.org/prop/statement/P10108,5
http://www.wikidata.org/prop/statement/P10150,5
http://www.wikidata.org/prop/statement/P10165,5
http://www.wikidata.org/prop/statement/P10282,5
http://www.wikidata.org/prop/statement/P10310,5
http://www.wikidata.org/prop/statement/P10435,5
http://www.wikidata.org/prop/statement/P10440,5
http://www.wikidata.org/prop/statement/P10460,5
http://www.wikidata.org/prop/statement/P10491,5
http://www.wikidata.org/prop/statement/P10493,5
http://www.wikidata.org/prop/qualifier/value/P8556,5
http://www.wikidata.org/prop/qualifier/value/P8622,5
http://www.wikidata.org/prop/qualifier/value/P10322,5
http://www.wikidata.org/prop/qualifier/value/P10650,5
http://www.wikidata.org/prop/qualifier/value/P10673,5
http://www.wikidata.org/prop/qualifier/value-normalized/P269,5
http://www.wikidata.org/prop/qualifier/value-normalized/P435,5
http://www.wikidata.org/prop/qualifier/value-normalized/P594,5
http://www.wikidata.org/prop/qualifier/value-normalized/P646,5
http://www.wikidata.org/prop/qualifier/value-normalized/P662,5
http://www.wikidata.org/prop/qualifier/value-normalized/P672,5
http://www.wikidata.org/prop/qualifier/value-normalized/P1042,5
http://www.wikidata.org/prop/qualifier/value-normalized/P1617,5
http://www.wikidata.org/prop/qualifier/value-normalized/P1936,5
http://www.wikidata.org/prop/qualifier/value-normalized/P1992,5
http://www.wikidata.org/prop/qualifier/value-normalized/P2045,5
http://www.wikidata.org/prop/qualifier/value-normalized/P2442,5
http://www.wikidata.org/prop/qualifier/value-normalized/P2834,5
http://www.wikidata.org/prop/qualifier/value-normalized/P2929,5
http://www.wikidata.org/prop/qualifier/value-normalized/P2950,5
http://www.wikidata.org/prop/qualifier/value-normalized/P3086,5
http://www.wikidata.org/prop/qualifier/value-normalized/P3153,5
http://www.wikidata.org/prop/qualifier/value-normalized/P3744,5
http://www.wikidata.org/prop/qualifier/value-normalized/P3832,5
http://www.wikidata.org/prop/qualifier/value-normalized/P3911,5
http://www.wikidata.org/prop/qualifier/value-normalized/P5429,5
http://www.wikidata.org/prop/qualifier/value-normalized/P5594,5
http://www.wikidata.org/prop/qualifier/value-normalized/P6854,5
http://www.wikidata.org/prop/qualifier/value-normalized/P6856,5
http://www.wikidata.org/prop/qualifier/value-normalized/P7963,5
http://www.wikidata.org/prop/qualifier/value-normalized/P8172,5
http://www.wikidata.org/prop/qualifier/value-normalized/P8424,5
http://www.wikidata.org/prop/qualifier/value-normalized/P8519,5
http://www.wikidata.org/prop/qualifier/value-normalized/P8622,5
http://www.wikidata.org/prop/qualifier/value-normalized/P8645,5
http://www.wikidata.org/prop/qualifier/value-normalized/P8978,5
http://www.wikidata.org/prop/qualifier/value-normalized/P9613,5
http://www.wikidata.org/prop/qualifier/P269,5
http://www.wikidata.org/prop/qualifier/P274,5
http://www.wikidata.org/prop/qualifier/P370,5
http://www.wikidata.org/prop/qualifier/P435,5
http://www.wikidata.org/prop/qualifier/P439,5
http://www.wikidata.org/prop/qualifier/P555,5
http://www.wikidata.org/prop/qualifier/P564,5
http://www.wikidata.org/prop/qualifier/P594,5
http://www.wikidata.org/prop/qualifier/P606,5
http://www.wikidata.org/prop/qualifier/P619,5
http://www.wikidata.org/prop/qualifier/P632,5
http://www.wikidata.org/prop/qualifier/P646,5
http://www.wikidata.org/prop/qualifier/P662,5
http://www.wikidata.org/prop/qualifier/P672,5
http://www.wikidata.org/prop/qualifier/P791,5
http://www.wikidata.org/prop/qualifier/P818,5
http://www.wikidata.org/prop/qualifier/P830,5
http://www.wikidata.org/prop/qualifier/P974,5
http://www.wikidata.org/prop/qualifier/P988,5
http://www.wikidata.org/prop/qualifier/P1036,5
http://www.wikidata.org/prop/qualifier/P1042,5
http://www.wikidata.org/prop/qualifier/P1074,5
http://www.wikidata.org/prop/qualifier/P1096,5
http://www.wikidata.org/prop/qualifier/P1185,5
http://www.wikidata.org/prop/qualifier/P1220,5
http://www.wikidata.org/prop/qualifier/P1261,5
http://www.wikidata.org/prop/qualifier/P1349,5
http://www.wikidata.org/prop/qualifier/P1420,5
http://www.wikidata.org/prop/qualifier/P1555,5
http://www.wikidata.org/prop/qualifier/P1617,5
http://www.wikidata.org/prop/qualifier/P1635,5
http://www.wikidata.org/prop/qualifier/P1661,5
http://www.wikidata.org/prop/qualifier/P1696,5
http://www.wikidata.org/prop/qualifier/P1707,5
http://www.wikidata.org/prop/qualifier/P1728,5
http://www.wikidata.org/prop/qualifier/P1733,5
http://www.wikidata.org/prop/qualifier/P1735,5
http://www.wikidata.org/prop/qualifier/P1766,5
http://www.wikidata.org/prop/qualifier/P1792,5
http://www.wikidata.org/prop/qualifier/P1809,5
http://www.wikidata.org/prop/qualifier/P1819,5
http://www.wikidata.org/prop/qualifier/P1833,5
http://www.wikidata.org/prop/qualifier/P1844,5
http://www.wikidata.org/prop/qualifier/P1851,5
http://www.wikidata.org/prop/qualifier/P1893,5
http://www.wikidata.org/prop/qualifier/P1936,5
http://www.wikidata.org/prop/qualifier/P1954,5
http://www.wikidata.org/prop/qualifier/P1960,5
http://www.wikidata.org/prop/qualifier/P4185,5
http://www.wikidata.org/prop/qualifier/P4186,5
http://www.wikidata.org/prop/qualifier/P4195,5
http://www.wikidata.org/prop/qualifier/P4400,5
http://www.wikidata.org/prop/qualifier/P4530,5
http://www.wikidata.org/prop/qualifier/P4543,5
http://www.wikidata.org/prop/qualifier/P4576,5
http://www.wikidata.org/prop/qualifier/P4692,5
http://www.wikidata.org/prop/qualifier/P4747,5
http://www.wikidata.org/prop/qualifier/P4769,5
http://www.wikidata.org/prop/qualifier/P4792,5
http://www.wikidata.org/prop/qualifier/P4793,5
http://www.wikidata.org/prop/qualifier/P4803,5
http://www.wikidata.org/prop/qualifier/P4844,5
http://www.wikidata.org/prop/qualifier/P4848,5
http://www.wikidata.org/prop/qualifier/P4901,5
http://www.wikidata.org/prop/qualifier/P4906,5
http://www.wikidata.org/prop/qualifier/P4911,5
http://www.wikidata.org/prop/qualifier/P4914,5
http://www.wikidata.org/prop/qualifier/P4927,5
http://www.wikidata.org/prop/qualifier/P4928,5
http://www.wikidata.org/prop/qualifier/P4936,5
http://www.wikidata.org/prop/qualifier/P4944,5
http://www.wikidata.org/prop/qualifier/P2010,5
http://www.wikidata.org/prop/qualifier/P2012,5
http://www.wikidata.org/prop/qualifier/P2020,5
http://www.wikidata.org/prop/qualifier/P2045,5
http://www.wikidata.org/prop/qualifier/P2058,5
http://www.wikidata.org/prop/qualifier/P2070,5
http://www.wikidata.org/prop/qualifier/P2190,5
http://www.wikidata.org/prop/qualifier/P2239,5
http://www.wikidata.org/prop/qualifier/P2319,5
http://www.wikidata.org/prop/qualifier/P2333,5
http://www.wikidata.org/prop/qualifier/P2442,5
http://www.wikidata.org/prop/qualifier/P2461,5
http://www.wikidata.org/prop/qualifier/P2472,5
http://www.wikidata.org/prop/qualifier/P2546,5
http://www.wikidata.org/prop/qualifier/P2600,5
http://www.wikidata.org/prop/qualifier/P2604,5
http://www.wikidata.org/prop/qualifier/P2638,5
http://www.wikidata.org/prop/qualifier/P2651,5
http://www.wikidata.org/prop/qualifier/P2673,5
http://www.wikidata.org/prop/qualifier/P2674,5
http://www.wikidata.org/prop/qualifier/P2737,5
http://www.wikidata.org/prop/qualifier/P2812,5
http://www.wikidata.org/prop/qualifier/P2834,5
http://www.wikidata.org/prop/qualifier/P2849,5
http://www.wikidata.org/prop/qualifier/P2872,5
http://www.wikidata.org/prop/qualifier/P2950,5
http://www.wikidata.org/prop/qualifier/P2963,5
http://www.wikidata.org/prop/qualifier/P2979,5
http://www.wikidata.org/prop/qualifier/P2992,5
http://www.wikidata.org/prop/qualifier/P3008,5
http://www.wikidata.org/prop/qualifier/P3012,5
http://www.wikidata.org/prop/qualifier/P3086,5
http://www.wikidata.org/prop/qualifier/P3097,5
http://www.wikidata.org/prop/qualifier/P3153,5
http://www.wikidata.org/prop/qualifier/P3225,5
http://www.wikidata.org/prop/qualifier/P3259,5
http://www.wikidata.org/prop/qualifier/P3264,5
http://www.wikidata.org/prop/qualifier/P3362,5
http://www.wikidata.org/prop/qualifier/P3374,5
http://www.wikidata.org/prop/qualifier/P3403,5
http://www.wikidata.org/prop/qualifier/P3444,5
http://www.wikidata.org/prop/qualifier/P3466,5
http://www.wikidata.org/prop/qualifier/P3794,5
http://www.wikidata.org/prop/qualifier/P3827,5
http://www.wikidata.org/prop/qualifier/P3832,5
http://www.wikidata.org/prop/qualifier/P3833,5
http://www.wikidata.org/prop/qualifier/P3854,5
http://www.wikidata.org/prop/qualifier/P3876,5
http://www.wikidata.org/prop/qualifier/P3879,5
http://www.wikidata.org/prop/qualifier/P3911,5
http://www.wikidata.org/prop/qualifier/P4000,5
http://www.wikidata.org/prop/qualifier/P4053,5
http://www.wikidata.org/prop/qualifier/P4062,5
http://www.wikidata.org/prop/qualifier/P4073,5
http://www.wikidata.org/prop/qualifier/P4084,5
http://www.wikidata.org/prop/qualifier/P8745,5
http://www.wikidata.org/prop/qualifier/P8777,5
http://www.wikidata.org/prop/qualifier/P4992,5
http://www.wikidata.org/prop/qualifier/P5030,5
http://www.wikidata.org/prop/qualifier/P5044,5
http://www.wikidata.org/prop/qualifier/P5056,5
http://www.wikidata.org/prop/qualifier/P5082,5
http://www.wikidata.org/prop/qualifier/P5131,5
http://www.wikidata.org/prop/qualifier/P5135,5
http://www.wikidata.org/prop/qualifier/P5154,5
http://www.wikidata.org/prop/qualifier/P5206,5
http://www.wikidata.org/prop/qualifier/P5259,5
http://www.wikidata.org/prop/qualifier/P5275,5
http://www.wikidata.org/prop/qualifier/P5290,5
http://www.wikidata.org/prop/qualifier/P5386,5
http://www.wikidata.org/prop/qualifier/P5421,5
http://www.wikidata.org/prop/qualifier/P5429,5
http://www.wikidata.org/prop/qualifier/P5474,5
http://www.wikidata.org/prop/qualifier/P5505,5
http://www.wikidata.org/prop/qualifier/P5523,5
http://www.wikidata.org/prop/qualifier/P5576,5
http://www.wikidata.org/prop/qualifier/P5578,5
http://www.wikidata.org/prop/qualifier/P5642,5
http://www.wikidata.org/prop/qualifier/P5658,5
http://www.wikidata.org/prop/qualifier/P5659,5
http://www.wikidata.org/prop/qualifier/P5694,5
http://www.wikidata.org/prop/qualifier/P5716,5
http://www.wikidata.org/prop/qualifier/P5778,5
http://www.wikidata.org/prop/qualifier/P5794,5
http://www.wikidata.org/prop/qualifier/P5845,5
http://www.wikidata.org/prop/qualifier/P5863,5
http://www.wikidata.org/prop/qualifier/P5894,5
http://www.wikidata.org/prop/qualifier/P8172,5
http://www.wikidata.org/prop/qualifier/P8196,5
http://www.wikidata.org/prop/qualifier/P8228,5
http://www.wikidata.org/prop/qualifier/P8230,5
http://www.wikidata.org/prop/qualifier/P8248,5
http://www.wikidata.org/prop/qualifier/P8295,5
http://www.wikidata.org/prop/qualifier/P8298,5
http://www.wikidata.org/prop/qualifier/P8372,5
http://www.wikidata.org/prop/qualifier/P8379,5
http://www.wikidata.org/prop/qualifier/P8406,5
http://www.wikidata.org/prop/qualifier/P8413,5
http://www.wikidata.org/prop/qualifier/P8416,5
http://www.wikidata.org/prop/qualifier/P8424,5
http://www.wikidata.org/prop/qualifier/P8427,5
http://www.wikidata.org/prop/qualifier/P8447,5
http://www.wikidata.org/prop/qualifier/P8456,5
http://www.wikidata.org/prop/qualifier/P8519,5
http://www.wikidata.org/prop/qualifier/P8539,5
http://www.wikidata.org/prop/qualifier/P8556,5
http://www.wikidata.org/prop/qualifier/P8570,5
http://www.wikidata.org/prop/qualifier/P8573,5
http://www.wikidata.org/prop/qualifier/P8592,5
http://www.wikidata.org/prop/qualifier/P8601,5
http://www.wikidata.org/prop/qualifier/P8604,5
http://www.wikidata.org/prop/qualifier/P8606,5
http://www.wikidata.org/prop/qualifier/P8622,5
http://www.wikidata.org/prop/qualifier/P8645,5
http://www.wikidata.org/prop/qualifier/P9503,5
http://www.wikidata.org/prop/qualifier/P9504,5
http://www.wikidata.org/prop/qualifier/P9505,5
http://www.wikidata.org/prop/qualifier/P9513,5
http://www.wikidata.org/prop/qualifier/P9557,5
http://www.wikidata.org/prop/qualifier/P9578,5
http://www.wikidata.org/prop/qualifier/P9602,5
http://www.wikidata.org/prop/qualifier/P9609,5
http://www.wikidata.org/prop/qualifier/P9613,5
http://www.wikidata.org/prop/qualifier/P9622,5
http://www.wikidata.org/prop/qualifier/P9643,5
http://www.wikidata.org/prop/qualifier/P9663,5
http://www.wikidata.org/prop/qualifier/P9665,5
http://www.wikidata.org/prop/qualifier/P9674,5
http://www.wikidata.org/prop/qualifier/P9700,5
http://www.wikidata.org/prop/qualifier/P9702,5
http://www.wikidata.org/prop/qualifier/P9755,5
http://www.wikidata.org/prop/qualifier/P9759,5
http://www.wikidata.org/prop/qualifier/P9762,5
http://www.wikidata.org/prop/qualifier/P9772,5
http://www.wikidata.org/prop/qualifier/P9792,5
http://www.wikidata.org/prop/qualifier/P9794,5
http://www.wikidata.org/prop/qualifier/P9807,5
http://www.wikidata.org/prop/qualifier/P9812,5
http://www.wikidata.org/prop/qualifier/P9815,5
http://www.wikidata.org/prop/qualifier/P9819,5
http://www.wikidata.org/prop/qualifier/P9821,5
http://www.wikidata.org/prop/qualifier/P9835,5
http://www.wikidata.org/prop/qualifier/P9842,5
http://www.wikidata.org/prop/qualifier/P9853,5
http://www.wikidata.org/prop/qualifier/P9868,5
http://www.wikidata.org/prop/qualifier/P9889,5
http://www.wikidata.org/prop/qualifier/P8783,5
http://www.wikidata.org/prop/qualifier/P8788,5
http://www.wikidata.org/prop/qualifier/P8796,5
http://www.wikidata.org/prop/qualifier/P8803,5
http://www.wikidata.org/prop/qualifier/P8894,5
http://www.wikidata.org/prop/qualifier/P8898,5
http://www.wikidata.org/prop/qualifier/P8939,5
http://www.wikidata.org/prop/qualifier/P8978,5
http://www.wikidata.org/prop/qualifier/P9072,5
http://www.wikidata.org/prop/qualifier/P9076,5
http://www.wikidata.org/prop/qualifier/P9084,5
http://www.wikidata.org/prop/qualifier/P9102,5
http://www.wikidata.org/prop/qualifier/P9113,5
http://www.wikidata.org/prop/qualifier/P9143,5
http://www.wikidata.org/prop/qualifier/P9189,5
http://www.wikidata.org/prop/qualifier/P9202,5
http://www.wikidata.org/prop/qualifier/P9204,5
http://www.wikidata.org/prop/qualifier/P9247,5
http://www.wikidata.org/prop/qualifier/P9253,5
http://www.wikidata.org/prop/qualifier/P9286,5
http://www.wikidata.org/prop/qualifier/P9288,5
http://www.wikidata.org/prop/qualifier/P9295,5
http://www.wikidata.org/prop/qualifier/P9316,5
http://www.wikidata.org/prop/qualifier/P9325,5
http://www.wikidata.org/prop/qualifier/P9334,5
http://www.wikidata.org/prop/qualifier/P9356,5
http://www.wikidata.org/prop/qualifier/P9361,5
http://www.wikidata.org/prop/qualifier/P9376,5
http://www.wikidata.org/prop/qualifier/P9383,5
http://www.wikidata.org/prop/qualifier/P9393,5
http://www.wikidata.org/prop/qualifier/P9411,5
http://www.wikidata.org/prop/qualifier/P9419,5
http://www.wikidata.org/prop/qualifier/P9423,5
http://www.wikidata.org/prop/qualifier/P9431,5
http://www.wikidata.org/prop/qualifier/P9441,5
http://www.wikidata.org/prop/qualifier/P9450,5
http://www.wikidata.org/prop/qualifier/P9478,5
http://www.wikidata.org/prop/qualifier/P9482,5
http://www.wikidata.org/prop/qualifier/P6106,5
http://www.wikidata.org/prop/qualifier/P6172,5
http://www.wikidata.org/prop/qualifier/P6198,5
http://www.wikidata.org/prop/qualifier/P6201,5
http://www.wikidata.org/prop/qualifier/P6204,5
http://www.wikidata.org/prop/qualifier/P6213,5
http://www.wikidata.org/prop/qualifier/P6228,5
http://www.wikidata.org/prop/qualifier/P6237,5
http://www.wikidata.org/prop/qualifier/P6255,5
http://www.wikidata.org/prop/qualifier/P6262,5
http://www.wikidata.org/prop/qualifier/P6271,5
http://www.wikidata.org/prop/qualifier/P6280,5
http://www.wikidata.org/prop/qualifier/P6296,5
http://www.wikidata.org/prop/qualifier/P6298,5
http://www.wikidata.org/prop/qualifier/P6491,5
http://www.wikidata.org/prop/qualifier/P6496,5
http://www.wikidata.org/prop/qualifier/P6503,5
http://www.wikidata.org/prop/qualifier/P6524,5
http://www.wikidata.org/prop/qualifier/P6559,5
http://www.wikidata.org/prop/qualifier/P6566,5
http://www.wikidata.org/prop/qualifier/P6653,5
http://www.wikidata.org/prop/qualifier/P6676,5
http://www.wikidata.org/prop/qualifier/P6720,5
http://www.wikidata.org/prop/qualifier/P6724,5
http://www.wikidata.org/prop/qualifier/P6774,5
http://www.wikidata.org/prop/qualifier/P6787,5
http://www.wikidata.org/prop/qualifier/P6789,5
http://www.wikidata.org/prop/qualifier/P6791,5
http://www.wikidata.org/prop/qualifier/P6814,5
http://www.wikidata.org/prop/qualifier/P6829,5
http://www.wikidata.org/prop/qualifier/P6843,5
http://www.wikidata.org/prop/qualifier/P6854,5
http://www.wikidata.org/prop/qualifier/P6856,5
http://www.wikidata.org/prop/qualifier/P6875,5
http://www.wikidata.org/prop/qualifier/P6880,5
http://www.wikidata.org/prop/qualifier/P6902,5
http://www.wikidata.org/prop/qualifier/P6904,5
http://www.wikidata.org/prop/qualifier/P6917,5
http://www.wikidata.org/prop/qualifier/P6921,5
http://www.wikidata.org/prop/qualifier/P6934,5
http://www.wikidata.org/prop/qualifier/P6939,5
http://www.wikidata.org/prop/qualifier/P6942,5
http://www.wikidata.org/prop/qualifier/P6953,5
http://www.wikidata.org/prop/qualifier/P6972,5
http://www.wikidata.org/prop/qualifier/P6978,5
http://www.wikidata.org/prop/qualifier/P6980,5
http://www.wikidata.org/prop/qualifier/P6992,5
http://www.wikidata.org/prop/qualifier/P6995,5
http://www.wikidata.org/prop/qualifier/P6996,5
http://www.wikidata.org/prop/qualifier/P7001,5
http://www.wikidata.org/prop/qualifier/P7011,5
http://www.wikidata.org/prop/qualifier/P7017,5
http://www.wikidata.org/prop/qualifier/P7027,5
http://www.wikidata.org/prop/qualifier/P7032,5
http://www.wikidata.org/prop/qualifier/P7044,5
http://www.wikidata.org/prop/qualifier/P7050,5
http://www.wikidata.org/prop/qualifier/P7063,5
http://www.wikidata.org/prop/qualifier/P7067,5
http://www.wikidata.org/prop/qualifier/P7087,5
http://www.wikidata.org/prop/qualifier/P7110,5
http://www.wikidata.org/prop/qualifier/P9906,5
http://www.wikidata.org/prop/qualifier/P9948,5
http://www.wikidata.org/prop/qualifier/P9955,5
http://www.wikidata.org/prop/qualifier/P9964,5
http://www.wikidata.org/prop/qualifier/P9969,5
http://www.wikidata.org/prop/qualifier/P9970,5
http://www.wikidata.org/prop/qualifier/P9974,5
http://www.wikidata.org/prop/qualifier/P9995,5
http://www.wikidata.org/prop/qualifier/P10006,5
http://www.wikidata.org/prop/qualifier/P10020,5
http://www.wikidata.org/prop/qualifier/P10021,5
http://www.wikidata.org/prop/qualifier/P10030,5
http://www.wikidata.org/prop/qualifier/P10037,5
http://www.wikidata.org/prop/qualifier/P10039,5
http://www.wikidata.org/prop/qualifier/P10059,5
http://www.wikidata.org/prop/qualifier/P10077,5
http://www.wikidata.org/prop/qualifier/P10094,5
http://www.wikidata.org/prop/qualifier/P10095,5
http://www.wikidata.org/prop/qualifier/P10100,5
http://www.wikidata.org/prop/qualifier/P10114,5
http://www.wikidata.org/prop/qualifier/P10129,5
http://www.wikidata.org/prop/qualifier/P10149,5
http://www.wikidata.org/prop/qualifier/P10171,5
http://www.wikidata.org/prop/qualifier/P10175,5
http://www.wikidata.org/prop/qualifier/P10177,5
http://www.wikidata.org/prop/qualifier/P10198,5
http://www.wikidata.org/prop/qualifier/P10242,5
http://www.wikidata.org/prop/qualifier/P10244,5
http://www.wikidata.org/prop/qualifier/P10248,5
http://www.wikidata.org/prop/qualifier/P10253,5
http://www.wikidata.org/prop/qualifier/P10270,5
http://www.wikidata.org/prop/qualifier/P10283,5
http://www.wikidata.org/prop/qualifier/P10294,5
http://www.wikidata.org/prop/qualifier/P10298,5
